id,type,ebox_id,lat,lon
AA000000D44C,box,AA000000D44C,41.27956,1.723848
AA0000011276,box,AA0000011276,41.269428,1.735974
AA0000011277,box,AA0000011277,41.28122,1.722233
AA000001128F,box,AA000001128F,41.286492,1.722709
AA0000011290,box,AA0000011290,41.284524,1.72392
AA00000112BE,box,AA00000112BE,41.297368,1.715569
AA00000112CB,box,AA00000112CB,41.281716,1.748006
AA00000112CD,box,AA00000112CD,41.268536,1.727852
AA000001167D,box,AA000001167D,41.275768,1.729918
AA0000011681,box,AA0000011681,41.274736,1.726149
AA000001169B,box,AA000001169B,41.285284,1.720466
BB00051900F8,box,BB00051900F8,41.285004,1.721989
BB000519011F,box,,41.277144,1.707297
BB0005190120,box,,41.273932,1.706414
BB0005190121,box,,41.269428,1.708888
BB0005190122,box,,41.272112,1.699136
BB0005190123,box,,41.268692,1.703085
BB0005190147,box,BB0005190147,41.289712,1.72438
BB0005190148,box,BB0005190148,41.284112,1.718958
BB000519015E,box,,41.277828,1.738166
BB0005190176,box,,41.294064,1.702732
BB0005190180,box,,41.275128,1.707979
BB0200000003,box,BB0200000003,41.281872,1.724317
BB0200000007,box,BB0200000007,41.28434,1.724591
BB0200000008,box,BB0200000008,41.285232,1.723371
BB020000000A,box,BB020000000A,41.289068,1.718107
BB020000000D,box,BB020000000D,41.297668,1.712951
BB020000000F,box,BB020000000F,41.275856,1.727533
BB020000001C,box,BB020000001C,41.283256,1.746696
AA000000ADBA,light,BB0005190121,41.271436,1.711007
AA000000B2F7,light,BB0005190121,41.271296,1.710671
AA000000B303,light,AA0000011290,41.28462,1.723922
AA000000B31C,light,AA00000112CB,41.280256,1.744759
AA000000B31E,light,BB0005190121,41.271088,1.710281
AA000001483F,light,AA0000011290,41.284376,1.723861
AA0000014840,light,BB000519015E,41.27778,1.73816
AA0000014841,light,BB000519015E,41.277752,1.738176
AA0000014842,light,BB000519015E,41.277716,1.738164
AA0000014847,light,BB000519015E,41.277712,1.738565
AA000001485C,light,AA000000D44C,41.279956,1.724008
AA0000014881,light,BB000519015E,41.277652,1.738601
AA000001488C,light,AA0000011277,41.280984,1.720873
AA00000161CF,light,BB0005190120,41.27248,1.709601
AA00000161D0,light,BB0005190120,41.275148,1.707025
AA00000161D1,light,BB0005190120,41.271108,1.708657
AA00000161D4,light,BB0005190120,41.27218,1.707459
AA00000161D8,light,BB0005190120,41.271892,1.707472
AA0000016269,light,BB0005190120,41.271284,1.707457
AA000001626A,light,BB0005190120,41.272072,1.709424
AA000001626B,light,BB0005190120,41.273028,1.709875
AA000001629C,light,BB0005190120,41.27148,1.708963
AA0000016C67,light,BB0005190120,41.272224,1.709442
AA0000016CED,light,BB0005190120,41.271232,1.708758
AA0000016CF8,light,BB000519011F,41.277612,1.702885
AA0000016D4C,light,BB0005190120,41.271796,1.709195
AA0000016F19,light,BB0005190122,41.272348,1.7032
AA0000016F53,light,BB0005190120,41.273112,1.711936
AA0000016FC3,light,BB0005190122,41.273748,1.697236
AA000001709E,light,BB0005190120,41.273268,1.710045
AA00000170B6,light,BB0005190120,41.2727,1.709714
AA0000017255,light,BB0005190120,41.273356,1.710258
AA000001726C,light,AA000001128F,41.28698,1.722956
AA0000017288,light,BB0005190120,41.27108,1.708317
AA000001728F,light,AA000001128F,41.28716,1.722331
AA00000172B4,light,BB0005190120,41.2734,1.710545
AA00000172B5,light,BB000519011F,41.275512,1.703153
AA0000017327,light,BB0005190120,41.27336,1.710975
AA000001734C,light,BB0005190120,41.27332,1.711231
AA0000017555,light,AA0000011277,41.281152,1.721619
AA0000017763,light,BB0005190147,41.289784,1.724382
AA00000177FB,light,BB0005190122,41.272428,1.70291
AA00000181A3,light,AA00000112CB,41.283132,1.74705
AA00000184A2,light,BB0005190120,41.270592,1.708146
AA00000184A3,light,BB0005190120,41.270512,1.707883
AA00000184A5,light,BB0005190120,41.270364,1.707471
AA00000184A6,light,BB0005190120,41.27024,1.706911
AA00000184A7,light,BB0005190120,41.273796,1.706281
AA00000184B6,light,BB0005190122,41.269364,1.699056
AA00000184B7,light,BB0005190122,41.271272,1.703125
AA00000184B8,light,BB0005190122,41.271492,1.703299
AA00000184B9,light,BB0005190122,41.271816,1.703432
AA00000184D8,light,BB0005190121,41.26782,1.705327
AA00000184D9,light,BB0005190122,41.272096,1.699207
AA00000184DA,light,BB0005190121,41.268024,1.706305
AA00000184DB,light,BB0005190121,41.26798,1.706027
AA00000184DC,light,BB0005190121,41.267928,1.705813
AA00000184DD,light,BB0005190121,41.267876,1.705534
AA00000184DE,light,BB0005190122,41.272136,1.699475
AA00000184DF,light,BB0005190122,41.272176,1.699822
AA00000184E0,light,BB0005190122,41.272164,1.700033
AA00000184E1,light,BB0005190122,41.271992,1.700302
AA00000184E2,light,BB0005190122,41.271836,1.700471
AA00000184E3,light,BB0005190122,41.271624,1.700696
AA00000184E4,light,BB0005190121,41.272448,1.712911
AA00000184E5,light,BB0005190121,41.272732,1.713012
AA00000184E6,light,BB0005190121,41.273048,1.713082
AA00000184E7,light,BB0005190121,41.27332,1.713126
AA00000184E8,light,BB0005190121,41.273592,1.713174
AA00000184E9,light,BB0005190121,41.273768,1.713165
AA00000184EA,light,BB0005190121,41.268296,1.708622
AA00000184EB,light,BB0005190121,41.26824,1.70826
AA00000184EC,light,BB0005190121,41.268188,1.707913
AA00000184ED,light,BB0005190121,41.268136,1.707592
AA00000184EE,light,BB0005190121,41.268088,1.707189
AA00000184EF,light,BB0005190121,41.26804,1.706727
AA00000184F0,light,BB0005190121,41.272336,1.711927
AA00000184F1,light,BB0005190121,41.272392,1.711614
AA00000184F2,light,BB0005190121,41.272484,1.711124
AA00000184F3,light,BB0005190121,41.272484,1.710712
AA00000184F4,light,BB0005190121,41.272356,1.71053
AA00000184F5,light,BB0005190121,41.27222,1.710279
AA00000184F6,light,BB0005190122,41.271408,1.701
AA00000184F7,light,BB0005190122,41.271324,1.70146
AA00000184F8,light,BB0005190122,41.271288,1.701806
AA00000184F9,light,BB0005190122,41.271184,1.702045
AA00000184FB,light,BB0005190122,41.271208,1.703385
AA00000184FC,light,BB0005190122,41.271408,1.703774
AA00000184FD,light,BB0005190122,41.27148,1.704034
AA00000184FE,light,BB0005190122,41.271624,1.704248
AA0000018501,light,BB0005190122,41.27182,1.704329
AA0000018502,light,BB0005190122,41.27112,1.70227
AA0000018503,light,BB0005190122,41.271088,1.702552
AA0000018504,light,BB0005190122,41.271936,1.704358
AA0000018505,light,BB0005190122,41.27206,1.704298
AA0000018506,light,BB0005190122,41.272132,1.704096
AA0000018507,light,BB0005190122,41.272316,1.703949
AA0000018508,light,BB0005190122,41.272628,1.703901
AA0000018509,light,BB0005190122,41.272776,1.703759
AA000001853E,light,BB0005190122,41.2729,1.703571
AA000001853F,light,BB0005190122,41.272952,1.703161
AA0000018540,light,BB0005190122,41.272048,1.699633
AA0000018541,light,BB0005190122,41.271752,1.699324
AA0000018542,light,BB0005190122,41.271628,1.699023
AA0000018543,light,BB0005190122,41.271624,1.698613
AA0000018684,light,AA0000011681,41.275472,1.727913
AA0000018685,light,AA0000011681,41.275376,1.728171
AA0000018686,light,AA0000011681,41.275324,1.728234
AA0000018687,light,AA0000011681,41.275216,1.728305
AA0000018688,light,AA0000011681,41.275136,1.728384
AA0000018689,light,AA0000011681,41.275068,1.728455
AA000001868A,light,BB0005190123,41.26958,1.699778
AA000001868B,light,BB0005190123,41.26858,1.701787
AA000001868C,light,BB0005190123,41.268712,1.701676
AA000001868D,light,BB0005190123,41.268952,1.70142
AA000001868E,light,BB0005190123,41.269172,1.70119
AA000001868F,light,BB0005190123,41.269448,1.70093
AA0000018690,light,BB0005190123,41.268544,1.702029
AA0000018691,light,BB0005190123,41.268436,1.701733
AA0000018692,light,BB0005190123,41.268312,1.701378
AA0000018693,light,BB0005190123,41.268236,1.701087
AA0000018694,light,BB0005190123,41.268364,1.700997
AA0000018695,light,BB0005190123,41.268504,1.700841
AA0000018696,light,AA000000D44C,41.279664,1.72393
AA0000018697,light,AA000000D44C,41.280468,1.724101
AA0000018698,light,AA000000D44C,41.280232,1.724034
AA0000018699,light,AA000000D44C,41.280208,1.724075
AA000001869A,light,AA0000011681,41.276564,1.72742
AA000001869B,light,AA0000011681,41.276508,1.72746
AA000001869C,light,AA0000011681,41.27644,1.727466
AA000001869D,light,AA0000011681,41.27638,1.727457
AA000001869E,light,AA0000011681,41.275588,1.727776
AA000001869F,light,AA0000011681,41.276108,1.727655
AA00000186A0,light,AA0000011681,41.276912,1.727156
AA00000186A1,light,AA0000011681,41.276856,1.727192
AA00000186A2,light,AA0000011681,41.276808,1.727208
AA00000186A3,light,AA0000011681,41.27674,1.727207
AA00000186A4,light,AA0000011681,41.276664,1.727225
AA00000186A5,light,AA0000011681,41.276608,1.727325
AA00000186A6,light,AA0000011681,41.276296,1.727461
AA00000186A8,light,AA0000011681,41.276192,1.727551
AA00000186A9,light,AA0000011681,41.276152,1.7276
AA00000186AA,light,AA0000011681,41.275908,1.727714
AA00000186AB,light,AA0000011681,41.275848,1.727753
AA00000186AC,light,AA0000011681,41.275784,1.727802
AA00000186AD,light,AA0000011681,41.275652,1.727704
AA00000186AE,light,AA0000011681,41.276048,1.727685
AA00000186AF,light,AA0000011681,41.27552,1.727857
AA00000186B0,light,BB0005190123,41.268744,1.700619
AA00000186B1,light,BB0005190123,41.269016,1.70033
AA00000186B2,light,BB0005190123,41.269248,1.700153
AA00000186B3,light,BB0005190123,41.269456,1.699904
AA00000186B4,light,AA000001169B,41.282456,1.718072
AA00000186B5,light,AA000001169B,41.282352,1.718403
AA00000186B6,light,AA000001169B,41.282536,1.718426
AA00000186B7,light,AA000001169B,41.282564,1.718428
AA00000186B8,light,BB0005190120,41.2742,1.704378
AA00000186B9,light,BB0005190120,41.274104,1.704651
AA00000186BA,light,BB0005190120,41.274412,1.705381
AA00000186BB,light,BB0005190120,41.274588,1.704865
AA00000186BC,light,BB0005190120,41.274572,1.703768
AA00000186BD,light,BB0005190120,41.274284,1.703967
AA00000186BE,light,AA0000011277,41.280692,1.720922
AA00000186BF,light,AA000001169B,41.282496,1.717622
AA00000186C0,light,BB0005190120,41.274624,1.702789
AA00000186C1,light,BB0005190120,41.274588,1.702305
AA00000186C2,light,BB0005190120,41.274284,1.702084
AA00000186C3,light,BB0005190120,41.27404,1.70221
AA00000186C4,light,BB0005190120,41.273784,1.702436
AA00000186C5,light,BB0005190120,41.274336,1.706452
AA00000186C6,light,BB0005190120,41.274384,1.706054
AA00000186C7,light,BB0005190120,41.2744,1.705725
AA00000186C8,light,BB0005190120,41.274568,1.702019
AA00000186C9,light,BB0005190120,41.27452,1.701889
AA00000186CA,light,BB0005190120,41.274684,1.703528
AA00000186CB,light,BB0005190120,41.274664,1.703288
AA00000186CC,light,BB0005190120,41.274864,1.705162
AA00000186CD,light,BB0005190120,41.274904,1.704939
AA00000186CE,light,BB0005190120,41.27482,1.7049
AA00000186CF,light,BB0005190120,41.274776,1.704422
AA00000186D0,light,BB0005190120,41.274744,1.704094
AA00000186D1,light,BB0005190120,41.274728,1.703867
AA00000186D2,light,BB0005190123,41.268648,1.70241
AA00000186D3,light,BB0005190120,41.273204,1.707335
AA00000186D4,light,BB0005190120,41.27304,1.707471
AA00000186D5,light,AA00000112CD,41.266636,1.724214
AA00000186D6,light,BB0005190120,41.272824,1.707435
AA00000186D7,light,BB0005190120,41.272572,1.707447
AA00000186D8,light,AA000001169B,41.283804,1.718802
AA00000186D9,light,AA000001169B,41.283924,1.718921
AA00000186DA,light,AA000001169B,41.28314,1.718366
AA00000186DB,light,AA000001169B,41.283264,1.71839
AA00000186DC,light,AA000001169B,41.283404,1.718602
AA00000186DD,light,AA000001169B,41.283588,1.718746
AA00000186DE,light,BB0005190123,41.270716,1.700982
AA00000186E0,light,BB0005190123,41.269696,1.700691
AA00000186E1,light,BB0005190123,41.269888,1.700548
AA00000186E2,light,BB0005190123,41.27004,1.700317
AA00000186E3,light,BB0005190123,41.270268,1.700107
AA00000186E4,light,BB000519011F,41.27644,1.703868
AA00000186E5,light,BB000519011F,41.27618,1.703745
AA00000186E6,light,BB000519011F,41.2759,1.703601
AA00000186E7,light,BB000519011F,41.275616,1.703618
AA00000186E8,light,BB000519011F,41.275284,1.703694
AA00000186E9,light,BB000519011F,41.27492,1.703782
AA00000186EA,light,BB000519011F,41.275668,1.703354
AA00000186EC,light,BB000519011F,41.275348,1.702985
AA00000186ED,light,BB000519011F,41.275296,1.702689
AA00000186EF,light,BB000519011F,41.275284,1.702177
AA00000186F6,light,BB0005190147,41.291172,1.725379
AA00000186F7,light,BB0005190147,41.291192,1.724903
AA00000186FA,light,BB0005190147,41.290768,1.725359
AA00000186FB,light,BB0005190147,41.290964,1.725487
AA00000186FC,light,BB000519011F,41.275312,1.701854
AA00000186FD,light,BB000519011F,41.275464,1.701629
AA00000186FE,light,BB000519011F,41.275632,1.701319
AA0000018701,light,BB000519011F,41.275892,1.70104
AA0000018702,light,BB000519011F,41.27604,1.700775
AA0000018703,light,BB000519011F,41.276368,1.700626
AA0000018704,light,AA000001169B,41.282444,1.718097
AA0000018705,light,AA000001169B,41.282432,1.718084
AA0000018706,light,AA000001169B,41.28244,1.71806
AA0000018707,light,AA000001169B,41.282332,1.718422
AA0000018708,light,AA000001169B,41.282724,1.718465
AA0000018709,light,AA000001169B,41.282928,1.718447
AA000001870A,light,AA00000112CD,41.268648,1.728251
AA000001870B,light,AA00000112CD,41.268796,1.723393
AA000001870D,light,AA00000112CD,41.268884,1.729285
AA000001870E,light,AA00000112CD,41.268736,1.728566
AA000001870F,light,AA00000112CD,41.268816,1.728952
AA0000018710,light,AA00000112CD,41.268864,1.730325
AA0000018711,light,AA00000112CD,41.26888,1.729994
AA0000018712,light,AA00000112CD,41.268896,1.729631
AA0000018713,light,AA00000112CD,41.269044,1.730313
AA0000018714,light,AA00000112CD,41.268944,1.730618
AA0000018715,light,AA00000112CD,41.268844,1.730649
AA0000018716,light,AA00000112CD,41.269252,1.729002
AA0000018717,light,AA00000112CD,41.269224,1.728628
AA0000018718,light,AA00000112CD,41.26918,1.728295
AA0000018719,light,AA00000112CD,41.269136,1.727999
AA000001871A,light,AA00000112CD,41.26914,1.729948
AA000001871B,light,AA00000112CD,41.269196,1.729601
AA000001871C,light,AA00000112CD,41.269284,1.727722
AA000001871D,light,AA00000112CD,41.269492,1.727693
AA000001871E,light,AA00000112CD,41.269752,1.72773
AA000001871F,light,AA00000112CD,41.27,1.727653
AA0000018720,light,AA00000112CD,41.270268,1.72751
AA0000018721,light,AA00000112CD,41.270452,1.727338
AA0000018722,light,BB0005190123,41.2705,1.701918
AA0000018723,light,BB0005190123,41.270404,1.702328
AA0000018724,light,BB0005190123,41.270372,1.702639
AA0000018725,light,BB0005190123,41.270316,1.702952
AA0000018726,light,BB0005190123,41.270288,1.703194
AA0000018727,light,BB0005190123,41.270256,1.703382
AA0000018728,light,BB0005190123,41.271104,1.699893
AA0000018729,light,BB0005190123,41.270976,1.700255
AA000001872A,light,BB0005190123,41.270932,1.699493
AA000001872B,light,BB0005190123,41.271064,1.699327
AA000001872C,light,BB0005190123,41.271204,1.699359
AA000001872D,light,BB0005190123,41.271176,1.699659
AA000001872E,light,BB0005190120,41.271984,1.706575
AA000001872F,light,BB0005190122,41.269576,1.698813
AA0000018730,light,BB0005190120,41.27324,1.71157
AA0000018731,light,BB0005190121,41.272392,1.712674
AA0000018732,light,BB0005190120,41.271648,1.706544
AA0000018733,light,BB0005190120,41.271196,1.708625
AA0000018735,light,BB0005190147,41.290348,1.724235
AA0000018738,light,BB0005190147,41.290764,1.724865
AA0000018739,light,BB0005190147,41.290956,1.724777
AA000001873A,light,BB0005190123,41.270528,1.699832
AA000001873B,light,BB0005190123,41.270752,1.699658
AA000001873C,light,BB0005190123,41.270544,1.699732
AA000001873D,light,BB0005190123,41.270308,1.699764
AA000001873E,light,BB0005190123,41.270008,1.699787
AA000001873F,light,BB0005190120,41.272632,1.708549
AA0000018740,light,AA00000112CD,41.26924,1.729274
AA0000018741,light,BB0005190120,41.272464,1.708386
AA0000018742,light,BB0005190120,41.272248,1.707876
AA0000018743,light,BB0005190120,41.272168,1.707578
AA0000018744,light,BB0005190120,41.274016,1.706526
AA0000018745,light,BB0005190120,41.273852,1.706694
AA0000018746,light,BB0005190120,41.273448,1.70906
AA0000018747,light,BB0005190120,41.273756,1.709267
AA0000018748,light,BB0005190120,41.274,1.709441
AA0000018749,light,BB0005190120,41.274116,1.709726
AA000001874A,light,BB0005190120,41.272884,1.70872
AA000001874B,light,BB0005190120,41.273024,1.708804
AA000001874C,light,BB0005190120,41.274312,1.707526
AA000001874D,light,BB0005190120,41.27406,1.707781
AA000001874E,light,BB0005190120,41.273832,1.708051
AA000001874F,light,BB0005190120,41.273548,1.708266
AA0000018750,light,BB0005190120,41.273348,1.708389
AA0000018751,light,BB0005190120,41.273064,1.708569
AA0000018752,light,BB0005190120,41.273976,1.704979
AA0000018753,light,BB0005190120,41.273864,1.705245
AA0000018754,light,BB0005190120,41.273724,1.705534
AA0000018755,light,BB0005190120,41.2736,1.705866
AA0000018756,light,BB0005190120,41.274768,1.707038
AA0000018757,light,BB0005190120,41.274536,1.707292
AA0000018758,light,BB0005190120,41.275068,1.706121
AA0000018759,light,BB0005190120,41.274948,1.705636
AA000001875A,light,BB0005190120,41.275412,1.707228
AA000001875B,light,BB0005190120,41.27548,1.707084
AA000001875C,light,BB0005190120,41.275392,1.70692
AA000001875D,light,BB0005190120,41.275256,1.706603
AA000001875E,light,BB000519011F,41.27676,1.700519
AA000001875F,light,BB0005190120,41.273972,1.706421
AA0000018760,light,BB0005190120,41.274108,1.706499
AA0000018761,light,BB0005190120,41.274384,1.706656
AA0000018762,light,BB0005190120,41.274592,1.706779
AA0000018763,light,BB0005190120,41.274832,1.706856
AA0000018764,light,AA000001169B,41.282556,1.718457
AA0000018765,light,AA000001169B,41.282536,1.718457
AA0000018766,light,AA000001169B,41.282476,1.717632
AA0000018767,light,AA000001169B,41.282448,1.717613
AA0000018768,light,AA000001169B,41.28248,1.717577
AA0000018769,light,AA000001169B,41.282456,1.7181
AA000001876F,light,AA000001169B,41.285668,1.72237
AA0000018770,light,AA0000011290,41.280588,1.723556
AA0000018771,light,AA0000011290,41.280272,1.72352
AA0000018772,light,AA0000011290,41.280104,1.723727
AA0000018773,light,AA0000011290,41.27976,1.723386
AA0000018774,light,AA0000011290,41.279904,1.723609
AA0000018775,light,AA0000011290,41.279536,1.723636
AA0000018776,light,BB0005190120,41.271424,1.706573
AA0000018777,light,BB0005190120,41.271196,1.706513
AA0000018778,light,BB0005190120,41.270952,1.706454
AA0000018779,light,BB0005190120,41.270768,1.706353
AA000001877A,light,BB0005190120,41.272368,1.706316
AA000001877B,light,BB0005190120,41.272132,1.706422
AA000001877D,light,AA00000112CD,41.270276,1.722241
AA000001877E,light,AA0000011276,41.27184,1.735728
AA000001877F,light,AA00000112CD,41.27086,1.721773
AA000001879C,light,AA000001128F,41.286352,1.722337
AA000001879D,light,AA000001128F,41.286756,1.723745
AA000001879E,light,AA000001128F,41.288928,1.724094
AA000001879F,light,AA000001128F,41.287,1.721438
AA00000187A0,light,AA000001128F,41.286744,1.725396
AA00000187A1,light,AA000001128F,41.286772,1.723506
AA00000187C0,light,AA000001128F,41.2868,1.722671
AA0000018803,light,BB0005190120,41.271092,1.707787
AA0000018821,light,AA000000D44C,41.279336,1.723881
AA0000018979,light,AA000001128F,41.287504,1.721669
AA000001897A,light,AA000001128F,41.287436,1.721779
AA000001897B,light,AA000001128F,41.286888,1.721898
AA000001897C,light,AA000001128F,41.287164,1.721794
AA000001897D,light,AA000001128F,41.287712,1.721652
AA000001897E,light,AA000001128F,41.286872,1.721481
AA000001897F,light,AA000001128F,41.287096,1.7203
AA0000018980,light,AA000001128F,41.28676,1.720722
AA0000018981,light,AA000001128F,41.286876,1.721714
AA0000018982,light,AA000001128F,41.28692,1.720488
AA0000018983,light,AA000001128F,41.286772,1.721442
AA0000018984,light,AA000001128F,41.289664,1.724269
AA0000018985,light,AA000001128F,41.2868,1.721995
AA0000018986,light,AA000001128F,41.286664,1.721194
AA0000018987,light,AA000001128F,41.286704,1.720939
AA0000018988,light,AA000001128F,41.28954,1.724351
AA0000018989,light,AA000001128F,41.287312,1.721721
AA000001898A,light,AA000001128F,41.289152,1.724218
AA000001898B,light,AA000001128F,41.2885,1.723936
AA000001898C,light,AA000001128F,41.288028,1.723755
AA000001898D,light,AA000001128F,41.289356,1.724282
AA000001898E,light,AA000001128F,41.28826,1.723851
AA000001898F,light,AA000001128F,41.28872,1.724035
AA0000018990,light,AA000001128F,41.287616,1.723572
AA0000018992,light,AA000001128F,41.288288,1.722042
AA0000018993,light,AA000001128F,41.287836,1.723658
AA0000018994,light,AA000001128F,41.287408,1.72348
AA0000018995,light,AA000001128F,41.288296,1.722016
AA0000018999,light,AA00000112CB,41.283748,1.748597
AA000001899A,light,AA000001128F,41.288304,1.722039
AA00000189A2,light,AA000001128F,41.288056,1.720651
AA00000189A3,light,AA000001128F,41.288324,1.720883
AA00000189A4,light,AA000001128F,41.288404,1.720759
AA00000189A5,light,AA000001128F,41.288204,1.720787
AA00000189A6,light,AA000001128F,41.287896,1.720492
AA00000189A7,light,AA000001128F,41.288472,1.720635
AA00000189A8,light,AA000001128F,41.288028,1.721482
AA00000189A9,light,AA000001128F,41.288176,1.721805
AA00000189AA,light,AA000001128F,41.288256,1.721056
AA00000189AB,light,AA000001128F,41.287968,1.721332
AA00000189AC,light,AA000001128F,41.288056,1.72171
AA00000189AD,light,AA000001128F,41.288164,1.721244
AA00000189AE,light,AA000001128F,41.286984,1.721842
AA00000189B4,light,AA000001128F,41.287072,1.721053
AA00000189B5,light,AA000001128F,41.286556,1.721839
AA00000189B7,light,AA000001128F,41.287412,1.721982
AA00000189B8,light,AA000001128F,41.288948,1.723778
AA00000189B9,light,AA000001128F,41.287008,1.721253
AA00000189BB,light,AA000001128F,41.28652,1.722514
AA00000189BC,light,AA000001128F,41.286616,1.722766
AA00000189BD,light,BB0005190120,41.271632,1.707435
AA00000189BE,light,AA000001128F,41.286724,1.722791
AA00000189BF,light,AA000001128F,41.2864,1.72254
AA00000189C0,light,AA000001128F,41.28612,1.721758
AA00000189C1,light,AA000001128F,41.285952,1.721551
AA00000189C3,light,AA000001128F,41.28592,1.721675
AA00000189C4,light,AA000001128F,41.286116,1.721856
AA00000189C5,light,AA000001128F,41.285828,1.721467
AA00000189C6,light,AA000001128F,41.286096,1.722243
AA00000189C7,light,AA000001128F,41.286432,1.721745
AA00000189C8,light,AA000001128F,41.287792,1.721304
AA00000189C9,light,AA000001128F,41.286016,1.722318
AA00000189CA,light,AA000001128F,41.2865,1.721661
AA00000189CB,light,AA000001128F,41.286324,1.721728
AA00000189CC,light,AA000001128F,41.287076,1.721632
AA00000189CD,light,AA000001128F,41.287284,1.721123
AA00000189CF,light,AA000001128F,41.287428,1.720848
AA00000189D0,light,AA000001128F,41.287952,1.72163
AA00000189D1,light,AA000001128F,41.28736,1.720981
AA00000189D2,light,AA000001128F,41.28748,1.72134
AA00000189D3,light,AA000001128F,41.287192,1.721455
AA00000189D4,light,AA000001128F,41.287104,1.721465
AA00000189D5,light,AA000001128F,41.287624,1.721369
AA00000189D6,light,AA000001128F,41.28728,1.721362
AA00000189D7,light,AA000001128F,41.287556,1.721163
AA00000189D8,light,AA000001128F,41.28706,1.720823
AA00000189D9,light,AA000001128F,41.286788,1.721193
AA00000189DA,light,AA000001128F,41.286604,1.72151
AA00000189DB,light,AA000001128F,41.28732,1.72066
AA00000189DC,light,AA000001128F,41.286768,1.724063
AA00000189DD,light,AA000001128F,41.286524,1.72281
AA00000189DF,light,AA000001128F,41.286752,1.724305
AA00000189E0,light,AA000001128F,41.2864,1.721923
AA00000189E1,light,AA000001128F,41.289,1.723964
AA00000189E2,light,AA000001128F,41.286712,1.724927
AA00000189E4,light,AA000001128F,41.286536,1.722608
AA00000189E5,light,AA000001128F,41.28674,1.724552
AA00000189E6,light,AA000001128F,41.286952,1.724046
AA00000189E7,light,AA000001128F,41.2867,1.725206
AA00000189EB,light,AA00000112CB,41.282996,1.747154
AA00000189F1,light,AA00000112BE,41.29616,1.713845
AA00000189FA,light,AA0000011277,41.2824,1.721597
AA00000189FB,light,AA0000011277,41.2822,1.721074
AA00000189FC,light,AA0000011277,41.281748,1.721234
AA00000189FD,light,AA0000011277,41.282496,1.721461
AA00000189FE,light,AA0000011277,41.282324,1.721202
AA0000018A01,light,AA0000011277,41.281408,1.721166
AA0000018A08,light,AA000001128F,41.286604,1.721732
AA0000018A09,light,AA000001128F,41.286604,1.72223
AA0000018A0A,light,AA000001128F,41.286044,1.72258
AA0000018A0B,light,AA000001128F,41.28594,1.72241
AA0000018A0C,light,AA000001128F,41.286588,1.72237
AA0000018A0D,light,AA000001128F,41.286608,1.721947
