id,type,ebox_id,lat,lon,coordinates,zone
AA000001872A,light,BB0005190123,41.270932,1.699493,"{'lat': 41.270932, 'lon': 1.699493}",south_west
AA000001872B,light,BB0005190123,41.271064,1.699327,"{'lat': 41.271064, 'lon': 1.699327}",south_west
AA000001872C,light,BB0005190123,41.271204,1.699359,"{'lat': 41.271204, 'lon': 1.699359}",south_west
AA000001872D,light,BB0005190123,41.271176,1.699659,"{'lat': 41.271176, 'lon': 1.699659}",south_west
AA000001872E,light,BB0005190120,41.271984,1.706575,"{'lat': 41.271984, 'lon': 1.706575}",south_west
AA000001872F,light,BB0005190122,41.269576,1.698813,"{'lat': 41.269576, 'lon': 1.698813}",south_west
AA0000018730,light,BB0005190120,41.27324,1.71157,"{'lat': 41.27324, 'lon': 1.71157}",south_west
AA0000018731,light,BB0005190121,41.272392,1.712674,"{'lat': 41.272392, 'lon': 1.712674}",south_west
AA0000018732,light,BB0005190120,41.271648,1.706544,"{'lat': 41.271648, 'lon': 1.706544}",south_west
AA0000018733,light,BB0005190120,41.271196,1.708625,"{'lat': 41.271196, 'lon': 1.708625}",south_west
AA0000018735,light,BB0005190147,41.290348,1.724235,"{'lat': 41.290348, 'lon': 1.724235}",center_north
AA0000018738,light,BB0005190147,41.290764,1.724865,"{'lat': 41.290764, 'lon': 1.724865}",center_north
AA0000018739,light,BB0005190147,41.290956,1.724777,"{'lat': 41.290956, 'lon': 1.724777}",center_north
AA000001873A,light,BB0005190123,41.270528,1.699832,"{'lat': 41.270528, 'lon': 1.699832}",south_west
AA000001873B,light,BB0005190123,41.270752,1.699658,"{'lat': 41.270752, 'lon': 1.699658}",south_west
AA000001873C,light,BB0005190123,41.270544,1.699732,"{'lat': 41.270544, 'lon': 1.699732}",south_west
AA000001873D,light,BB0005190123,41.270308,1.699764,"{'lat': 41.270308, 'lon': 1.699764}",south_west
AA000001873E,light,BB0005190123,41.270008,1.699787,"{'lat': 41.270008, 'lon': 1.699787}",south_west
AA000001873F,light,BB0005190120,41.272632,1.708549,"{'lat': 41.272632, 'lon': 1.708549}",south_west
AA0000018740,light,AA00000112CD,41.26924,1.729274,"{'lat': 41.26924, 'lon': 1.729274}",south
AA0000018741,light,BB0005190120,41.272464,1.708386,"{'lat': 41.272464, 'lon': 1.708386}",south_west
AA0000018742,light,BB0005190120,41.272248,1.707876,"{'lat': 41.272248, 'lon': 1.707876}",south_west
AA0000018743,light,BB0005190120,41.272168,1.707578,"{'lat': 41.272168, 'lon': 1.707578}",south_west
AA0000018744,light,BB0005190120,41.274016,1.706526,"{'lat': 41.274016, 'lon': 1.706526}",south_west
AA0000018745,light,BB0005190120,41.273852,1.706694,"{'lat': 41.273852, 'lon': 1.706694}",south_west
AA0000018746,light,BB0005190120,41.273448,1.70906,"{'lat': 41.273448, 'lon': 1.70906}",south_west
AA0000018747,light,BB0005190120,41.273756,1.709267,"{'lat': 41.273756, 'lon': 1.709267}",south_west
AA0000018748,light,BB0005190120,41.274,1.709441,"{'lat': 41.274, 'lon': 1.709441}",south_west
AA0000018749,light,BB0005190120,41.274116,1.709726,"{'lat': 41.274116, 'lon': 1.709726}",south_west
AA000001874A,light,BB0005190120,41.272884,1.70872,"{'lat': 41.272884, 'lon': 1.70872}",south_west
AA000001874B,light,BB0005190120,41.273024,1.708804,"{'lat': 41.273024, 'lon': 1.708804}",south_west
AA000001874C,light,BB0005190120,41.274312,1.707526,"{'lat': 41.274312, 'lon': 1.707526}",south_west
AA000001874D,light,BB0005190120,41.27406,1.707781,"{'lat': 41.27406, 'lon': 1.707781}",south_west
AA000001874E,light,BB0005190120,41.273832,1.708051,"{'lat': 41.273832, 'lon': 1.708051}",south_west
AA000001874F,light,BB0005190120,41.273548,1.708266,"{'lat': 41.273548, 'lon': 1.708266}",south_west
AA0000018750,light,BB0005190120,41.273348,1.708389,"{'lat': 41.273348, 'lon': 1.708389}",south_west
AA0000018751,light,BB0005190120,41.273064,1.708569,"{'lat': 41.273064, 'lon': 1.708569}",south_west
AA0000018752,light,BB0005190120,41.273976,1.704979,"{'lat': 41.273976, 'lon': 1.704979}",south_west
AA0000018753,light,BB0005190120,41.273864,1.705245,"{'lat': 41.273864, 'lon': 1.705245}",south_west
AA0000018754,light,BB0005190120,41.273724,1.705534,"{'lat': 41.273724, 'lon': 1.705534}",south_west
AA0000018755,light,BB0005190120,41.2736,1.705866,"{'lat': 41.2736, 'lon': 1.705866}",south_west
AA0000018756,light,BB0005190120,41.274768,1.707038,"{'lat': 41.274768, 'lon': 1.707038}",south_west
AA0000018757,light,BB0005190120,41.274536,1.707292,"{'lat': 41.274536, 'lon': 1.707292}",south_west
AA0000018758,light,BB0005190120,41.275068,1.706121,"{'lat': 41.275068, 'lon': 1.706121}",south_west
AA0000018759,light,BB0005190120,41.274948,1.705636,"{'lat': 41.274948, 'lon': 1.705636}",south_west
AA000001875A,light,BB0005190120,41.275412,1.707228,"{'lat': 41.275412, 'lon': 1.707228}",south_west
AA000001875B,light,BB0005190120,41.27548,1.707084,"{'lat': 41.27548, 'lon': 1.707084}",south_west
AA000001875C,light,BB0005190120,41.275392,1.70692,"{'lat': 41.275392, 'lon': 1.70692}",south_west
AA000001875D,light,BB0005190120,41.275256,1.706603,"{'lat': 41.275256, 'lon': 1.706603}",south_west
AA000001875E,light,BB000519011F,41.27676,1.700519,"{'lat': 41.27676, 'lon': 1.700519}",south_west
AA000001875F,light,BB0005190120,41.273972,1.706421,"{'lat': 41.273972, 'lon': 1.706421}",south_west
AA0000018760,light,BB0005190120,41.274108,1.706499,"{'lat': 41.274108, 'lon': 1.706499}",south_west
AA0000018761,light,BB0005190120,41.274384,1.706656,"{'lat': 41.274384, 'lon': 1.706656}",south_west
AA0000018762,light,BB0005190120,41.274592,1.706779,"{'lat': 41.274592, 'lon': 1.706779}",south_west
AA0000018763,light,BB0005190120,41.274832,1.706856,"{'lat': 41.274832, 'lon': 1.706856}",south_west
AA0000018764,light,AA000001169B,41.282556,1.718457,"{'lat': 41.282556, 'lon': 1.718457}",school_sports
AA0000018765,light,AA000001169B,41.282536,1.718457,"{'lat': 41.282536, 'lon': 1.718457}",school_sports
AA0000018766,light,AA000001169B,41.282476,1.717632,"{'lat': 41.282476, 'lon': 1.717632}",school_sports
AA0000018767,light,AA000001169B,41.282448,1.717613,"{'lat': 41.282448, 'lon': 1.717613}",school_sports
AA0000018768,light,AA000001169B,41.28248,1.717577,"{'lat': 41.28248, 'lon': 1.717577}",school_sports
AA0000018769,light,AA000001169B,41.282456,1.7181,"{'lat': 41.282456, 'lon': 1.7181}",school_sports
AA000001876F,light,AA000001169B,41.285668,1.72237,"{'lat': 41.285668, 'lon': 1.72237}",center
AA0000018770,light,AA0000011290,41.280588,1.723556,"{'lat': 41.280588, 'lon': 1.723556}",industrial
AA0000018771,light,AA0000011290,41.280272,1.72352,"{'lat': 41.280272, 'lon': 1.72352}",industrial
AA0000018772,light,AA0000011290,41.280104,1.723727,"{'lat': 41.280104, 'lon': 1.723727}",industrial
AA0000018773,light,AA0000011290,41.27976,1.723386,"{'lat': 41.27976, 'lon': 1.723386}",industrial
AA0000018774,light,AA0000011290,41.279904,1.723609,"{'lat': 41.279904, 'lon': 1.723609}",industrial
AA0000018775,light,AA0000011290,41.279536,1.723636,"{'lat': 41.279536, 'lon': 1.723636}",industrial
AA0000018776,light,BB0005190120,41.271424,1.706573,"{'lat': 41.271424, 'lon': 1.706573}",south_west
AA0000018777,light,BB0005190120,41.271196,1.706513,"{'lat': 41.271196, 'lon': 1.706513}",south_west
AA0000018778,light,BB0005190120,41.270952,1.706454,"{'lat': 41.270952, 'lon': 1.706454}",south_west
AA0000018779,light,BB0005190120,41.270768,1.706353,"{'lat': 41.270768, 'lon': 1.706353}",south_west
AA000001877A,light,BB0005190120,41.272368,1.706316,"{'lat': 41.272368, 'lon': 1.706316}",south_west
AA000001877B,light,BB0005190120,41.272132,1.706422,"{'lat': 41.272132, 'lon': 1.706422}",south_west
AA000001877D,light,AA00000112CD,41.270276,1.722241,"{'lat': 41.270276, 'lon': 1.722241}",turistic
AA000001877E,light,AA0000011276,41.27184,1.735728,"{'lat': 41.27184, 'lon': 1.735728}",south
AA000001877F,light,AA00000112CD,41.27086,1.721773,"{'lat': 41.27086, 'lon': 1.721773}",turistic
AA000001879C,light,AA000001128F,41.286352,1.722337,"{'lat': 41.286352, 'lon': 1.722337}",center
AA000001879D,light,AA000001128F,41.286756,1.723745,"{'lat': 41.286756, 'lon': 1.723745}",industrial
AA000001879E,light,AA000001128F,41.288928,1.724094,"{'lat': 41.288928, 'lon': 1.724094}",center_north
AA000001879F,light,AA000001128F,41.287,1.721438,"{'lat': 41.287, 'lon': 1.721438}",center
AA00000187A0,light,AA000001128F,41.286744,1.725396,"{'lat': 41.286744, 'lon': 1.725396}",industrial
AA00000187A1,light,AA000001128F,41.286772,1.723506,"{'lat': 41.286772, 'lon': 1.723506}",industrial
AA00000187C0,light,AA000001128F,41.2868,1.722671,"{'lat': 41.2868, 'lon': 1.722671}",center
AA0000018803,light,BB0005190120,41.271092,1.707787,"{'lat': 41.271092, 'lon': 1.707787}",south_west
AA0000018821,light,AA000000D44C,41.279336,1.723881,"{'lat': 41.279336, 'lon': 1.723881}",industrial
AA0000018979,light,AA000001128F,41.287504,1.721669,"{'lat': 41.287504, 'lon': 1.721669}",center_north
AA000001897A,light,AA000001128F,41.287436,1.721779,"{'lat': 41.287436, 'lon': 1.721779}",center
AA000001897B,light,AA000001128F,41.286888,1.721898,"{'lat': 41.286888, 'lon': 1.721898}",center
AA000001897C,light,AA000001128F,41.287164,1.721794,"{'lat': 41.287164, 'lon': 1.721794}",center
AA000001897D,light,AA000001128F,41.287712,1.721652,"{'lat': 41.287712, 'lon': 1.721652}",center_north
AA000001897E,light,AA000001128F,41.286872,1.721481,"{'lat': 41.286872, 'lon': 1.721481}",center
AA000001897F,light,AA000001128F,41.287096,1.7203,"{'lat': 41.287096, 'lon': 1.7203}",school_sports
AA0000018980,light,AA000001128F,41.28676,1.720722,"{'lat': 41.28676, 'lon': 1.720722}",school_sports
AA0000018981,light,AA000001128F,41.286876,1.721714,"{'lat': 41.286876, 'lon': 1.721714}",center
AA0000018982,light,AA000001128F,41.28692,1.720488,"{'lat': 41.28692, 'lon': 1.720488}",school_sports
AA0000018983,light,AA000001128F,41.286772,1.721442,"{'lat': 41.286772, 'lon': 1.721442}",center
AA0000018984,light,AA000001128F,41.289664,1.724269,"{'lat': 41.289664, 'lon': 1.724269}",center_north
AA0000018985,light,AA000001128F,41.2868,1.721995,"{'lat': 41.2868, 'lon': 1.721995}",center
AA0000018986,light,AA000001128F,41.286664,1.721194,"{'lat': 41.286664, 'lon': 1.721194}",center
AA0000018987,light,AA000001128F,41.286704,1.720939,"{'lat': 41.286704, 'lon': 1.720939}",school_sports
AA0000018988,light,AA000001128F,41.28954,1.724351,"{'lat': 41.28954, 'lon': 1.724351}",center_north
AA0000018989,light,AA000001128F,41.287312,1.721721,"{'lat': 41.287312, 'lon': 1.721721}",center
AA000001898A,light,AA000001128F,41.289152,1.724218,"{'lat': 41.289152, 'lon': 1.724218}",center_north
AA000001898B,light,AA000001128F,41.2885,1.723936,"{'lat': 41.2885, 'lon': 1.723936}",center_north
AA000001898C,light,AA000001128F,41.288028,1.723755,"{'lat': 41.288028, 'lon': 1.723755}",center_north
AA000001898D,light,AA000001128F,41.289356,1.724282,"{'lat': 41.289356, 'lon': 1.724282}",center_north
AA000001898E,light,AA000001128F,41.28826,1.723851,"{'lat': 41.28826, 'lon': 1.723851}",center_north
AA000001898F,light,AA000001128F,41.28872,1.724035,"{'lat': 41.28872, 'lon': 1.724035}",center_north
AA0000018990,light,AA000001128F,41.287616,1.723572,"{'lat': 41.287616, 'lon': 1.723572}",center_north
AA0000018992,light,AA000001128F,41.288288,1.722042,"{'lat': 41.288288, 'lon': 1.722042}",center_north
AA0000018993,light,AA000001128F,41.287836,1.723658,"{'lat': 41.287836, 'lon': 1.723658}",center_north
AA0000018994,light,AA000001128F,41.287408,1.72348,"{'lat': 41.287408, 'lon': 1.72348}",industrial
AA0000018995,light,AA000001128F,41.288296,1.722016,"{'lat': 41.288296, 'lon': 1.722016}",center_north
AA0000018999,light,AA00000112CB,41.283748,1.748597,"{'lat': 41.283748, 'lon': 1.748597}",east
AA000001899A,light,AA000001128F,41.288304,1.722039,"{'lat': 41.288304, 'lon': 1.722039}",center_north
AA00000189A2,light,AA000001128F,41.288056,1.720651,"{'lat': 41.288056, 'lon': 1.720651}",center_north
AA00000189A3,light,AA000001128F,41.288324,1.720883,"{'lat': 41.288324, 'lon': 1.720883}",center_north
AA00000189A4,light,AA000001128F,41.288404,1.720759,"{'lat': 41.288404, 'lon': 1.720759}",center_north
AA00000189A5,light,AA000001128F,41.288204,1.720787,"{'lat': 41.288204, 'lon': 1.720787}",center_north
AA00000189A6,light,AA000001128F,41.287896,1.720492,"{'lat': 41.287896, 'lon': 1.720492}",center_north
AA00000189A7,light,AA000001128F,41.288472,1.720635,"{'lat': 41.288472, 'lon': 1.720635}",center_north
AA00000189A8,light,AA000001128F,41.288028,1.721482,"{'lat': 41.288028, 'lon': 1.721482}",center_north
AA00000189A9,light,AA000001128F,41.288176,1.721805,"{'lat': 41.288176, 'lon': 1.721805}",center_north
AA00000189AA,light,AA000001128F,41.288256,1.721056,"{'lat': 41.288256, 'lon': 1.721056}",center_north
AA00000189AB,light,AA000001128F,41.287968,1.721332,"{'lat': 41.287968, 'lon': 1.721332}",center_north
AA00000189AC,light,AA000001128F,41.288056,1.72171,"{'lat': 41.288056, 'lon': 1.72171}",center_north
AA00000189AD,light,AA000001128F,41.288164,1.721244,"{'lat': 41.288164, 'lon': 1.721244}",center_north
AA00000189AE,light,AA000001128F,41.286984,1.721842,"{'lat': 41.286984, 'lon': 1.721842}",center
AA00000189B4,light,AA000001128F,41.287072,1.721053,"{'lat': 41.287072, 'lon': 1.721053}",center
AA00000189B5,light,AA000001128F,41.286556,1.721839,"{'lat': 41.286556, 'lon': 1.721839}",center
AA00000189B7,light,AA000001128F,41.287412,1.721982,"{'lat': 41.287412, 'lon': 1.721982}",center
AA00000189B8,light,AA000001128F,41.288948,1.723778,"{'lat': 41.288948, 'lon': 1.723778}",center_north
AA00000189B9,light,AA000001128F,41.287008,1.721253,"{'lat': 41.287008, 'lon': 1.721253}",center
AA00000189BB,light,AA000001128F,41.28652,1.722514,"{'lat': 41.28652, 'lon': 1.722514}",center
AA00000189BC,light,AA000001128F,41.286616,1.722766,"{'lat': 41.286616, 'lon': 1.722766}",center
AA00000189BD,light,BB0005190120,41.271632,1.707435,"{'lat': 41.271632, 'lon': 1.707435}",south_west
AA00000189BE,light,AA000001128F,41.286724,1.722791,"{'lat': 41.286724, 'lon': 1.722791}",center
AA00000189BF,light,AA000001128F,41.2864,1.72254,"{'lat': 41.2864, 'lon': 1.72254}",center
AA00000189C0,light,AA000001128F,41.28612,1.721758,"{'lat': 41.28612, 'lon': 1.721758}",center
AA00000189C1,light,AA000001128F,41.285952,1.721551,"{'lat': 41.285952, 'lon': 1.721551}",center
AA00000189C3,light,AA000001128F,41.28592,1.721675,"{'lat': 41.28592, 'lon': 1.721675}",center
AA00000189C4,light,AA000001128F,41.286116,1.721856,"{'lat': 41.286116, 'lon': 1.721856}",center
AA00000189C5,light,AA000001128F,41.285828,1.721467,"{'lat': 41.285828, 'lon': 1.721467}",center
AA00000189C6,light,AA000001128F,41.286096,1.722243,"{'lat': 41.286096, 'lon': 1.722243}",center
AA00000189C7,light,AA000001128F,41.286432,1.721745,"{'lat': 41.286432, 'lon': 1.721745}",center
AA00000189C8,light,AA000001128F,41.287792,1.721304,"{'lat': 41.287792, 'lon': 1.721304}",center_north
AA00000189C9,light,AA000001128F,41.286016,1.722318,"{'lat': 41.286016, 'lon': 1.722318}",center
AA00000189CA,light,AA000001128F,41.2865,1.721661,"{'lat': 41.2865, 'lon': 1.721661}",center
AA00000189CB,light,AA000001128F,41.286324,1.721728,"{'lat': 41.286324, 'lon': 1.721728}",center
AA00000189CC,light,AA000001128F,41.287076,1.721632,"{'lat': 41.287076, 'lon': 1.721632}",center
AA00000189CD,light,AA000001128F,41.287284,1.721123,"{'lat': 41.287284, 'lon': 1.721123}",center
AA00000189CF,light,AA000001128F,41.287428,1.720848,"{'lat': 41.287428, 'lon': 1.720848}",school_sports
AA00000189D0,light,AA000001128F,41.287952,1.72163,"{'lat': 41.287952, 'lon': 1.72163}",center_north
AA00000189D1,light,AA000001128F,41.28736,1.720981,"{'lat': 41.28736, 'lon': 1.720981}",school_sports
AA00000189D2,light,AA000001128F,41.28748,1.72134,"{'lat': 41.28748, 'lon': 1.72134}",center_north
AA00000189D3,light,AA000001128F,41.287192,1.721455,"{'lat': 41.287192, 'lon': 1.721455}",center
AA00000189D4,light,AA000001128F,41.287104,1.721465,"{'lat': 41.287104, 'lon': 1.721465}",center
AA00000189D5,light,AA000001128F,41.287624,1.721369,"{'lat': 41.287624, 'lon': 1.721369}",center_north
AA00000189D6,light,AA000001128F,41.28728,1.721362,"{'lat': 41.28728, 'lon': 1.721362}",center
AA00000189D7,light,AA000001128F,41.287556,1.721163,"{'lat': 41.287556, 'lon': 1.721163}",center_north
AA00000189D8,light,AA000001128F,41.28706,1.720823,"{'lat': 41.28706, 'lon': 1.720823}",school_sports
AA00000189D9,light,AA000001128F,41.286788,1.721193,"{'lat': 41.286788, 'lon': 1.721193}",center
AA00000189DA,light,AA000001128F,41.286604,1.72151,"{'lat': 41.286604, 'lon': 1.72151}",center
AA00000189DB,light,AA000001128F,41.28732,1.72066,"{'lat': 41.28732, 'lon': 1.72066}",school_sports
AA00000189DC,light,AA000001128F,41.286768,1.724063,"{'lat': 41.286768, 'lon': 1.724063}",industrial
AA00000189DD,light,AA000001128F,41.286524,1.72281,"{'lat': 41.286524, 'lon': 1.72281}",center
AA00000189DF,light,AA000001128F,41.286752,1.724305,"{'lat': 41.286752, 'lon': 1.724305}",industrial
AA00000189E0,light,AA000001128F,41.2864,1.721923,"{'lat': 41.2864, 'lon': 1.721923}",center
AA00000189E1,light,AA000001128F,41.289,1.723964,"{'lat': 41.289, 'lon': 1.723964}",center_north
AA00000189E2,light,AA000001128F,41.286712,1.724927,"{'lat': 41.286712, 'lon': 1.724927}",industrial
AA00000189E4,light,AA000001128F,41.286536,1.722608,"{'lat': 41.286536, 'lon': 1.722608}",center
AA00000189E5,light,AA000001128F,41.28674,1.724552,"{'lat': 41.28674, 'lon': 1.724552}",industrial
AA00000189E6,light,AA000001128F,41.286952,1.724046,"{'lat': 41.286952, 'lon': 1.724046}",industrial
AA00000189E7,light,AA000001128F,41.2867,1.725206,"{'lat': 41.2867, 'lon': 1.725206}",industrial
AA00000189EB,light,AA00000112CB,41.282996,1.747154,"{'lat': 41.282996, 'lon': 1.747154}",east
AA00000189F1,light,AA00000112BE,41.29616,1.713845,"{'lat': 41.29616, 'lon': 1.713845}",north
AA00000189FA,light,AA0000011277,41.2824,1.721597,"{'lat': 41.2824, 'lon': 1.721597}",center
AA00000189FB,light,AA0000011277,41.2822,1.721074,"{'lat': 41.2822, 'lon': 1.721074}",center
AA00000189FC,light,AA0000011277,41.281748,1.721234,"{'lat': 41.281748, 'lon': 1.721234}",center_south
AA00000189FD,light,AA0000011277,41.282496,1.721461,"{'lat': 41.282496, 'lon': 1.721461}",center
AA00000189FE,light,AA0000011277,41.282324,1.721202,"{'lat': 41.282324, 'lon': 1.721202}",center
AA0000018A01,light,AA0000011277,41.281408,1.721166,"{'lat': 41.281408, 'lon': 1.721166}",center_south
AA0000018A08,light,AA000001128F,41.286604,1.721732,"{'lat': 41.286604, 'lon': 1.721732}",center
AA0000018A09,light,AA000001128F,41.286604,1.72223,"{'lat': 41.286604, 'lon': 1.72223}",center
AA0000018A0A,light,AA000001128F,41.286044,1.72258,"{'lat': 41.286044, 'lon': 1.72258}",center
AA0000018A0B,light,AA000001128F,41.28594,1.72241,"{'lat': 41.28594, 'lon': 1.72241}",center
AA0000018A0C,light,AA000001128F,41.286588,1.72237,"{'lat': 41.286588, 'lon': 1.72237}",center
AA0000018A0D,light,AA000001128F,41.286608,1.721947,"{'lat': 41.286608, 'lon': 1.721947}",center
AA0000018A0F,light,AA000001128F,41.286928,1.721031,"{'lat': 41.286928, 'lon': 1.721031}",center
AA0000018A2E,light,AA0000011277,41.282456,1.72049,"{'lat': 41.282456, 'lon': 1.72049}",school_sports
AA0000018A2F,light,AA0000011277,41.282456,1.721225,"{'lat': 41.282456, 'lon': 1.721225}",center
AA0000018A31,light,AA0000011277,41.282672,1.721363,"{'lat': 41.282672, 'lon': 1.721363}",center
AA0000018A32,light,AA0000011277,41.282528,1.720903,"{'lat': 41.282528, 'lon': 1.720903}",school_sports
AA0000018A33,light,AA0000011277,41.282096,1.721656,"{'lat': 41.282096, 'lon': 1.721656}",center
AA0000018A34,light,AA0000011277,41.28198,1.720837,"{'lat': 41.28198, 'lon': 1.720837}",school_sports
AA0000018A35,light,AA0000011277,41.28208,1.720665,"{'lat': 41.28208, 'lon': 1.720665}",school_sports
AA0000018A36,light,AA0000011277,41.282028,1.721041,"{'lat': 41.282028, 'lon': 1.721041}",center
AA0000018A37,light,AA0000011277,41.281704,1.720614,"{'lat': 41.281704, 'lon': 1.720614}",center_south
AA0000018A38,light,AA0000011277,41.282216,1.720286,"{'lat': 41.282216, 'lon': 1.720286}",school_sports
AA0000018A39,light,AA0000011277,41.282212,1.720489,"{'lat': 41.282212, 'lon': 1.720489}",school_sports
